,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
55,LPG,Esso,24514 Highway 7,,Sharbot Lake,ON,K0H 2P0,,613-279-2827,E,,Public - Call ahead,9am-6pm daily; Also accepts Esso fleet card,A ARI Cash CFN Comdata D Debit EFS M PacificPride PHH Proprietor TCH Tchek V Wright_Exp,,,,,,,,,,200-8,44.798581,-76.678164,2021-06-07,82967,2022-04-26 16:04:15 UTC,P,,,2017-03-10,,,False,,,CA,,9:00-18:00 tous les jours; Acceptez également la carte de flotte Esso,,Public - Appeler à l'avance,,public,CALL,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
56,ELEC,Canadian Tire,811 Durham St,,Kincardine,ON,N2Z 3B8,,519-395-2886,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,44.172474,-81.61544,2022-02-10,82969,2022-04-26 16:04:15 UTC,P,,,2014-05-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,Free,Gratuit,,,,,,,,,False
57,ELEC,Hotel Sommet des Neiges,150 Ch au Pied-de-la-Montagne,,Mont-Tremblant,QC,J8E 3M2,,819-681-9000,E,,Public,24 hours daily; for guest use only,,,,,,2.0,,,Non-Networked,,200-9,46.210902,-74.581843,2021-10-12,82970,2022-04-28 20:01:31 UTC,P,,,2015-07-15,,,,,J1772,CA,,Accessible 24 heures par jour; À  l'usage des clients seulementulement,,Public,,public,,,HOTEL,,,,,,,Free for guests,Gratuit pour les clients,,,,,,,,NONE,True
58,ELEC,Hotel Port-Royal,144 rue Saint-Pierre,,Québec City,QC,G1K 8N8,,418-692-2777,E,,Public,24 hours daily; priority given to hotel guests,A Cash Debit M V,,,,,3.0,,,Non-Networked,,200-9,46.81649,-71.2031,2021-12-13,82972,2022-04-26 16:04:15 UTC,P,,,2015-10-20,,,,,J1772,CA,,24 heures par jour; priorité aux clients,,Public,,public,,,HOTEL,,,,,,,"$25 per day for hotel guests, hourly rate available for public","25$ par jour pour clients, tarif horaire disponible pour usage public",,,,,,,,,False
59,ELEC,Hopital General Juif,3755 Ch de la Cote-Sainte-Catherine,,Montreal,QC,H3T 1E2,,514-340-8222,E,,Public,24 hours daily,,,,,,8.0,,,Non-Networked,,200-8,45.497712,-73.628336,2021-10-12,82973,2022-04-26 16:04:15 UTC,P,,,2016-08-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,HOSPITAL,,,,,,,Free with parking fee,Gratuit avec frais de parking,,,,,,,,,False
60,ELEC,Comfort Inn,20 Samnah Cres,,Ingersoll,ON,N5C 3J7,,519-425-1100,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,43.015685,-80.876688,2022-02-10,82974,2022-04-26 16:04:15 UTC,P,,,2014-10-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,False
61,ELEC,Hotel Montfort Nicolet,1141 rue Saint-Jean-Baptiste,,Nicolet,QC,J3T 1W4,,819-293-6262,E,,Public,24 hours daily; for guest use only,,,,,,2.0,,,Non-Networked,,200-9,46.234117,-72.633154,2021-12-13,82976,2022-04-28 20:01:31 UTC,P,,,2013-08-15,,,,,J1772,CA,,24 heures par jour; a l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,True
62,ELEC,Independent Grocers Alliance,465 Av Bethany,,Lachute,QC,J8H 4H3,,450-562-6882,E,,Public,24 hours daily; for clients use only,,,,,,1.0,,,Non-Networked,,200-9,45.64161,-74.32741,2021-10-12,82980,2022-04-28 20:01:31 UTC,P,,,2015-02-15,,,,,J1772,CA,,Accessible 24 heures par jour; pour l'usage des clients,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,,True
63,ELEC,Crabby Joe's,58 Main St N,,Exeter,ON,N0M 1S3,,519-235-1400,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,43.35791,-81.482192,2022-04-13,82981,2022-04-26 16:04:15 UTC,P,,,2017-01-31,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,,False
64,ELEC,IKEA,586 Ch de Touraine,,Boucherville,QC,J4B 5E4,,450-449-8096,E,,Public,"7am-9pm M-F, 7am-5pm Sat-Sun",,,,,,2.0,,,Non-Networked,,GPS,45.57264371872511,-73.4011341534424,2021-11-02,82982,2022-04-26 16:04:15 UTC,P,,,2015-03-15,,,,,J1772,CA,,"7:00-21:00 LUN-VEN, 7:00-17:00 SAM-DIM",,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,False
65,ELEC,Diffraction Limited,59 Grenfell Cres,,Ottawa,ON,K2G 0G3,,613-225-2732,E,,Public - Call ahead,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,45.320851,-75.722363,2022-01-11,82984,2022-04-26 16:04:15 UTC,P,,,2013-02-01,,,,,J1772,CA,,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,False
66,ELEC,Services de distribution IKEA,5405 Place de la Couronne,,Brossard,QC,J4Z 3R9,,,E,,Private - Fleet customers only,24 hours daily; for fleet use only,,,,,,1.0,,,Non-Networked,,GPS,45.45290221154877,-73.41901893121337,2019-08-09,82985,2021-10-18 18:54:51 UTC,P,,,2015-09-15,,,,,J1772,CA,,Accessible 24 heures par jour; pour véhicules de la flotte seulement,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,,,,,,,Free,Gratuit,,,,,,,,,
67,ELEC,IKEA Administration,9191 boul. Cavendish,,Ville St. Laurent,QC,H4T 1M8,,514-738-5556,E,,Public,7am-11pm daily,,,,,,6.0,,,ChargePoint Network,http://www.chargepoint.com/,200-9,45.4919,-73.691464,2021-10-12,82986,2022-04-26 16:04:15 UTC,P,,,2016-04-05,,,,,J1772,CA,,7:00-23:00 tous les jours,,Public,,public,,,RETAIL,,,,,,,Free,Gratuit,,,,,,,,,False
68,ELEC,Euro Parts,39822 Belgrave Rd,,Belgrave,ON,N0G 1E0,,800-678-8352,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,43.821246,-81.376017,2022-04-13,82987,2022-04-26 16:04:15 UTC,P,,,2014-04-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,AUTO_REPAIR,,,,,,,Free,Gratuit,,,,,,,,,False
69,ELEC,Le Rond Coin,340 rue Saint-Louis,,St-Elie-de-Caxton,QC,G0X 2N0,,819-221-3332,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,46.497494,-72.95463,2021-12-13,82988,2022-04-26 16:04:15 UTC,P,,,2015-09-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,False
70,ELEC,Manoir Mauvide-Genest,4818 Chemin Royal,,Saint-Jean-de-l'Île-d'Orléans,QC,G0A 3W0,,418-829-2630,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,46.91469730780948,-70.9021718610993,2018-06-11,82990,2021-06-07 17:08:43 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUSEUM,,,,,,,Free,Gratuit,,,,,,,,,False
71,ELEC,Marcel Dionne et Fils Club Piscine,905 rue de Lausanne,,Rimouski,QC,G5L 8Y9,,418-723-1692,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,48.412116,-68.572969,2021-12-13,82991,2022-04-26 16:04:15 UTC,P,,,2015-09-15,,,,,J1772,CA,,24 heure par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,False
72,ELEC,Duliban Insurance Brokers,56 Main St W,Behind the building which has a very narrow entrance,Grimsby,ON,L3M 4G1,,905-945-5311,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,43.194314,-79.562164,2022-02-10,82992,2022-04-26 16:04:15 UTC,P,,,2012-06-15,,,,,J1772,CA,A l'arrière du batiment avec une entrée très atroite,24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,False
73,ELEC,Montreal Children's Hospital,1001 boul. Decarie,,Montreal,QC,H4A 3J1,,514-412-4400,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,,,,Non-Networked,,200-9,45.471993,-73.601936,2019-09-11,82993,2022-02-10 21:00:18 UTC,P,,,2016-04-15,,,,,NEMA515,CA,,Accessible 24 heures par jour,,Public,,public,,,HOSPITAL,,,,,,,Free,Gratuit,,,,,,,,,False
74,ELEC,Motos Illimitees,3250 boul. des Entreprises,,Terrebonne,QC,J6X 4J8,,450-477-4000,E,,Public - Call ahead,9am-6pm M-W; 9am-9pm Th-F; 9am-4pm Sat,,,,,,2.0,,,Non-Networked,,200-9,45.724313,-73.690931,2022-02-10,82994,2022-04-26 16:04:15 UTC,P,,,2016-07-15,,,,,J1772,CA,,9:00-18:00 LUN-MER; 9:00-21:00 JEU-VEN; 9:00-16:00 SAM,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,False
75,ELEC,George Brown College,51 Dockside Dr,,Toronto,ON,M5A 1B6,,416-398-4052,E,,Public,24 hours daily; parking fee required,,,,,,5.0,,,Non-Networked,,200-9,43.643949,-79.365472,2022-03-04,82997,2022-04-26 16:04:15 UTC,P,,,2017-02-01,,,,,J1772,CA,,24 heures par jour; frais de stationnement requis,,Public,,public,,,PAY_GARAGE,,,,,,,Free,Gratuit,,,,,,,,,False
76,LPG,Flying J,628 County Rd 41,,Greater Napanee,ON,K7R 3L1,,613-354-7044,E,,Public - Call ahead,6am-11pm daily,A ARI Cash Comdata Debit EFS M PHH TCH V Wright_Exp,,,,,,,,,,200-8,44.267841,-76.966911,2022-04-13,82998,2022-04-26 16:04:15 UTC,P,,,2001-02-23,,,False,,,CA,,6:00-23:00 tous les jours,,Public - Appeler à l'avance,,public,CALL,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
77,ELEC,Municipal Garage,515 Route Des Pretres,,St-Pierre,QC,G0A 4E0,,418-828-2962,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,46.8890041607351,-71.07028344907383,2022-01-11,82999,2022-04-26 16:04:15 UTC,P,,,2016-05-14,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,False
78,LPG,Flying J,3700 Highbury Ave,,London,ON,N6N 1P3,,519-686-9154,E,,Public,6am-10pm daily,A Cash Debit FleetOne M TCH Tchek V,,,,,,,,,,200-9,42.9336,-81.175,2021-06-07,83000,2022-04-26 16:04:15 UTC,P,,,2001-03-03,,,True,,,CA,,6:00-22:00 tous les jours,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
79,ELEC,Goderich Tourist Information Centre,91 Hamilton St,,Goderich,ON,N7A 1P9,,519-524-6600,E,,Public,24 hours daily; ChargePoint app must be used to unlock charger,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,200-8,43.745204,-81.708694,2022-04-13,83002,2022-04-26 16:04:15 UTC,P,,,2021-03-01,,,,,J1772,CA,,24 heures par jour; L'application de ChargePoint doit être utilisée pour commencer à charger,,Public,,public,,,TRAVEL_CENTER,,,,,,,$1.50 per hour,"$1,50 par heur",,,,,,,,,False
80,ELEC,Les Boises d'Amelie,3600 Ch du Lac Castor,,Saint-Paulin,QC,J0K 3G0,,,E,,Private,For cottage owner use only,,,,,,2.0,,,Non-Networked,,200-8,46.461235,-73.06348,2019-11-08,83003,2022-03-03 16:13:57 UTC,P,,,2013-03-15,,,,,J1772 TESLA,CA,,À l'usage des propriétaires de chalet seulement,,Privé,,private,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,,
81,LPG,Grafton Gas & Service,10843 County Rd 2,,Grafton,ON,K0K 2G0,,905-349-3059,T,2021-08-15,TEMPORARILY UNAVAILABLE (Public),"7am-9pm M-Sat, 8am-8pm Sun; Also accepts CorpRate, Element and Esso fleet cards",A ARI Cash Comdata D Debit M PHH V Wright_Exp,,,,,,,,,,200-9,43.99209,-78.025583,2021-06-07,83004,2022-04-26 16:04:15 UTC,P,,,2017-02-23,,,True,,,CA,,"7:00-21:00 LUN-SAM, 8:00-20:00 DIM",,TEMPORAIREMENT SUSPENDU (Public),,public,,,GAS_STATION,,,,,,,,,,,,,,,,,False
82,ELEC,Metro Plus Fournier,850 boul. Thibeau,,Trois-Rivières,QC,G8T 7A6,,819-376-3028,E,,Public,8am-10pm daily,,,,,,4.0,,,Non-Networked,,GPS,46.38749517027408,-72.55288503704833,2021-10-12,83005,2022-04-26 16:04:15 UTC,P,,,2017-07-15,,,,,J1772,CA,,8:00-22:00 tous les jours,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,,False
83,LPG,Hearst Husky Travel Centre,1565 Highway 11 W,,Hearst,ON,P0L 1N0,,705-362-4868,E,,Public,8am-10pm daily,A Cash Comdata Debit EFS M PHH TCH Tchek V Wright_Exp,,,,,,,,,,200-9,49.691501,-83.685089,2021-06-07,83006,2022-04-26 16:04:15 UTC,P,,,2002-02-23,,,True,,,CA,,8:00-22:00 tous les jours,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,False
84,ELEC,Metro Plus Shawinigan,4175 boul. de Shawinigan-Sud,,Shawinigan-Sud,QC,G9P 4G3,,819-537-3724,E,,Public,8am-7:30pm daily,,,,,,2.0,,,Non-Networked,,200-9,46.504713,-72.728283,2021-12-13,83008,2022-04-26 16:04:15 UTC,P,,,2018-06-01,,,,,J1772,CA,,8:00-19:30 par jour,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,,False
85,ELEC,Municipalite de Napierville,118 rue de la Gare,,Napierville,QC,J0J 1L0,,514-829-2401,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-8,45.187651,-73.407445,2021-12-13,83009,2022-04-26 16:04:15 UTC,P,,,2016-02-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,False
86,ELEC,Halfway Motors Nissan,940 Memorial Ave,,Thunder Bay,ON,P7B 4A2,,807-345-2327,E,,Public - Call ahead,"9am-7pm M-F, 9am-4pm Sat",,,,,,1.0,,,Non-Networked,,200-8,48.409754,-89.245492,2022-03-04,83011,2022-04-26 16:04:15 UTC,P,,,2017-02-01,,,,,J1772,CA,,"9:00-19:00 LUN-VEN, 9:00-16:00 SAM",,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,False
87,ELEC,Town of Hanover - Heritage Square Park,358 10th St,Located on west side of park,Hanover,ON,N4N 1P5,,519-364-2780,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,44.150027,-81.016822,2022-04-13,83014,2022-04-26 16:04:15 UTC,P,,,2014-05-21,,,,,J1772,CA,SituÃ©e sur le cÃ´tÃ© ouest du parc,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,,False
88,ELEC,Petro-Canada,249 Côte Joyeuse,,St-Raymond,QC,G3L 4A8,,418-337-1277,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,46.883383,-71.834105,2021-06-07,83015,2022-04-26 16:04:15 UTC,P,,,2017-03-28,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,Free,Gratuit,,,,,,,,,False
89,ELEC,Pneus Ratte Limoilou,103 3e Ave,,Quebec,QC,G1L 2V3,,418-529-5378,E,,Public,24 hours daily; for client use only,,,,,,1.0,,,Non-Networked,,200-9,46.820527,-71.224794,2020-04-10,83016,2022-04-28 20:01:31 UTC,P,,,2014-03-15,,,,,J1772,CA,,Accessible 24 heures par jour; Å  l'usage des clients seulement,,Public,,public,,,GAS_STATION,,,,,,,Free,Gratuit,,,,,,,,,True
90,ELEC,Promenade Papineau,5490 rue de la Gare,,Lac Megantic,QC,G6B 2H1,,819-583-2441,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,45.57587375275043,-70.87964258993532,2022-02-10,83017,2022-04-26 16:04:15 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,,False
91,ELEC,Harbour House Hotel,85 Melville St,,Niagara-On-The-Lake,ON,L0S 1J0,,905-468-4683,E,,Public,24 hours daily; for guest use only,,,,,,3.0,,,Non-Networked,,200-9,43.255276,-79.064583,2022-01-11,83018,2022-04-28 20:01:31 UTC,P,,,2017-02-01,,,,,J1772,CA,,24 heures par jour; des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,True
92,ELEC,Highland Ford,68 Great Northern Rd,,Sault Ste. Marie,ON,P6B 4Y8,,705-759-5050,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-8,46.526649,-84.31941,2022-01-11,83019,2022-04-26 16:04:15 UTC,P,,,2012-02-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,False
93,ELEC,Homewood Suites by Hilton,45 Benjamin Rd,,St. Jacobs,ON,N2V 0C6,,519-514-0088,E,,Public,24 hours daily; for guest use only,,,,,,2.0,,,Non-Networked,,200-9,43.507344,-80.552876,2022-01-11,83021,2022-04-28 20:01:31 UTC,P,,,2014-07-15,,,,,J1772,CA,,24 heures par jour; Å  l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,True
94,LPG,Majha Gas & Variety,6658 ON-62,,Belleville,ON,K8N 4Z5,,613-962-4864,E,,Public,"5am-10pm M-F, 7am-9pm Sat; 5:30am-8pm Sun",A ARI Cash CFN Comdata D Debit EFS M PacificPride TCH V Wright_Exp,,,,,,,,,,200-9,44.203347,-77.403249,2021-06-07,83022,2022-04-26 16:04:15 UTC,P,,,1997-02-23,,,True,,,CA,,"5:00-22:00 LUN-VEN,7:00-21:00 SAM; 5:30-20:00 DIM",,Public,,public,,,GAS_STATION,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,False
95,ELEC,IKEA,1065 Plains Rd E,,Burlington,ON,L7T 4K1,,905-681-5531,E,,Public,24 hours daily,,,,,,,4.0,,Non-Networked,,200-9,43.328164,-79.828969,2022-04-13,83023,2022-04-26 16:04:15 UTC,P,,,2017-02-01,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,False
96,ELEC,Newroads Chevrolet Cadillac Buick GMC,18100 Yonge St,,Newmarket,ON,L3Y 8V1,,,E,,Private,,,,,,,2.0,,,Non-Networked,,200-9,44.068707,-79.484811,2022-01-11,83025,2022-04-26 16:04:15 UTC,P,,,2016-12-12,,,,,J1772,CA,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,
97,ELEC,Surgenor Gatineau Chevrolet Cadillac,950 boul. Saint-Joseph,,Gatineau,QC,J8Z 1S9,,819-777-2731,E,,Public,24 hours daily,,,,,,7.0,1.0,,Non-Networked,,200-9,45.466558,-75.737677,2022-02-10,83026,2022-04-26 16:04:15 UTC,P,,,2016-04-13,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,,False
98,ELEC,IKEA,2685 Iris St,,Ottawa,ON,K2C 3S4,,613-670-8060  888-999-5783,E,,Public,"7am-10pm M-Sat, 7am-8pm Sun",,,,,,,2.0,,Non-Networked,,200-9,45.349861,-75.785074,2022-02-10,83029,2022-04-26 16:04:15 UTC,P,,,2017-02-15,,,,,CHADEMO J1772COMBO,CA,,"7:00-22:00 LUN-SAM, 7:00-20:00 DIM",,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,,False
99,ELEC,Le Georgesville,300 118e rue,,St-Georges,QC,G5Y 3E3,,418-227-3000,E,,Public,24 hours daily; for clients only,,,,,,3.0,,,Non-Networked,,200-9,46.121958,-70.670589,2021-12-13,83033,2022-04-28 20:01:31 UTC,P,,,2018-03-15,,,,,J1772,CA,,24 heures par jour; les clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,True
100,ELEC,Bear Street Parkade,128 Bear St,,Banff,AB,T1L 1A1,,403-762-1110,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,51.175795,-115.572164,2022-04-13,83035,2022-04-26 16:04:15 UTC,LG,,,2014-06-16,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,Gratuit,,,,,,,,,False
101,ELEC,Ann & Samuel Sterne Municipal Parking Lot,7 Timothy St,,Bolton,ON,L7E 1B9,,905-584-2272,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,43.88003,-79.739188,2022-04-13,83037,2022-04-26 16:04:15 UTC,SG,,,2015-02-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,,False
102,ELEC,"Stationnement de courtoisie, Ville d'Amos",81 boul. Mercier,,Amos,QC,J9T 2N8,,819-732-3254,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,48.571598,-78.121816,2022-02-10,83042,2022-04-26 16:04:15 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,,False
103,ELEC,Église Saint-Jean,14 rue de l'Église,,St-Jean-de-l'Île-d'Orléans,QC,G0A 3W0,,418-829-2630,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,46.92043814538772,-70.88956579762271,2021-12-13,83046,2022-04-26 16:04:15 UTC,P,,,2017-02-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,Gratuit,,,,,,,,,False
104,ELEC,Restaurant Grec Baie-Jolie,9151 rue Notre Dame O,,Trois-Rivières,QC,G9B 6T2,,819-377-2511,E,,Public,24 hours daily,,,,,,5.0,,,Non-Networked,,GPS,46.29517226187978,-72.61875298280336,2021-10-12,83048,2022-04-26 16:04:15 UTC,P,,,2012-04-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,,False
105,ELEC,Assiniboine Park Zoo,2595 Roblin Blvd,,Winnipeg,MB,R3R 2N7,,204-927-6001,E,,Public,24 hours daily; for customer use only,,,,,,1.0,,,Non-Networked,,GPS,49.86794606259267,-97.2409946069285,2022-06-10,83050,2022-06-10 20:48:01 UTC,P,,,2013-06-01,,,,,J1772,CA,,24 heures par jour; Ã  l'usage des clients seulement,,Public,,public,,,MUSEUM,,,,,,,Free,Gratuit,,,,,,,,,True
106,ELEC,CAA Manitoba,220 Dawson Rd,,Winnipeg,MB,R2J 0S7,,204-262-6182,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,49.88760279461333,-97.0908519126892,2022-04-13,83053,2022-04-26 16:04:15 UTC,P,,,2013-01-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,,False
107,ELEC,Comfort Inn,925 Middleton Ave,,Brandon,MB,R7C 1A8,,204-727-6232,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,49.887652,-99.949517,2022-06-10,83054,2022-06-10 20:48:01 UTC,P,,,2016-01-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,False
108,ELEC,Days Inn,395 Boundary Trail,,Winkler,MB,R6W 4B1,,204-325-8888,E,,Public,24 hours daily; for guests and non-guests,,,,,,1.0,,,Non-Networked,,200-9,49.19354,-97.937771,2022-06-10,83055,2022-06-10 20:48:01 UTC,P,,,2015-02-01,,,,,J1772,CA,,24 heures par jour; Ã  l'usage des clients et non-clients,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,,True
109,LPG,Esso - Arjun,3210 Smith Dr,,Armstrong,BC,V0E 1B1,,250-546-3772,E,,Public,8am-10pm daily,A Cash D Debit FleetOne M V,,,,,,,,,,200-9,50.446292,-119.183298,2022-07-08,83056,2022-07-08 16:02:07 UTC,P,,,2017-02-20,,,True,,,CA,,8:00-22:00 tous les jours,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,False
110,ELEC,Edgewater Recreation,46 Pine St,,Pine Falls,MB,R0E 1M0,,204-367-8483,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,50.5674124,-96.2169578,2022-06-10,83057,2022-06-10 20:48:01 UTC,P,,,2015-03-01,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,Gratuit,,,,,,,,,False
111,LPG,Blue River Husky Travel Centre,778 Highway 5,,Blue River,BC,V0E 1J0,,250-673-8221,E,,Public,"Sunrise to sunset daily; Also accepts CorpRate, GE, and HuskyPRO fleet cards",A ARI Cash D Debit M PHH V,,,,,,,,,,200-9,52.103868,-119.311174,2022-07-08,83058,2022-07-08 16:02:07 UTC,P,,,2016-06-15,,,True,,,CA,,"Du lever au coucher du soleil tous les jours; Accepte aussi la carte de flotte CorpRate, GE, et HuskyPRO",,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
112,LPG,Cariboo Propane,1410 Highway 97 N,,Quesnel,BC,V2J 2Y6,,250-992-7553,E,,Public,"8am-5pm M-F, 9am-4pm Sat",Cash Debit M V,,,,,,,,,,200-9,52.99434,-122.50577,2021-09-09,83059,2022-04-26 16:04:15 UTC,P,,,1997-02-23,,,True,,,CA,,"8:00-17:00 LUN-VEN, 9:00-16:00 SAM",,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,False
